x,u_initial,u_final
0.21875,0.9807848770714785,0.7753540660371098
0.21925,0.9813929301583095,0.7767730421319827
0.21975,0.9819912972931243,0.778189198428231
0.22025,0.9825799725702805,0.7796025230952875
0.22075,0.9831589501797912,0.7810130042498041
0.22125,0.9837282244073808,0.7824206299552886
0.22175,0.9842877896345426,0.7838253882217391
0.22225,0.9848376403385939,0.7852272670052755
0.22275,0.98537777109273,0.7866262542077681
0.22325,0.9859081765660783,0.7880223376764625
0.22375,0.9864288515237514,0.789415505203603
0.22425,0.9869397908268975,0.7908057445260511
0.22475,0.9874409894327518,0.7921930433249018
0.22525,0.9879324423946864,0.7935773892250961
0.22575,0.9884141448622589,0.7949587697950323
0.22625,0.9888860920812605,0.7963371725461713
0.22675,0.989348279393763,0.7977125849326404
0.22725,0.9898007022381637,0.7990849943508339
0.22775,0.9902433561492321,0.8004543881390093
0.22825,0.9906762367581528,0.8018207535768811
0.22875,0.9910993397925687,0.8031840778852107
0.22925,0.9915126610766242,0.8045443482253934
0.22975,0.9919161965310044,0.8059015516990419
0.23025,0.9923099421729779,0.8072556753475659
0.23075,0.9926938941164334,0.8086067061517477
0.23125,0.9930680485719211,0.809954631031316
0.23175,0.993432401846687,0.8112994368445146
0.23225,0.9937869503447118,0.8126411103876676
0.23275,0.9941316905667444,0.8139796383947419
0.23325,0.9944666191103383,0.8153150075369056
0.23375,0.9947917326698842,0.8166472044220807
0.23425,0.9951070280366423,0.8179762155944972
0.23475000000000001,0.9954125020987746,0.8193020275342362
0.23525000000000001,0.9957081518413755,0.8206246266567757
0.23575000000000002,0.9959939743465014,0.8219439993125286
0.23625000000000002,0.9962699667931995,0.8232601317863787
0.23675000000000002,0.9965361264575358,0.8245730102972105
0.23725000000000002,0.996792450712622,0.8258826209974388
0.23775000000000002,0.9970389370286409,0.8271889499725298
0.23825000000000002,0.9972755829728721,0.8284919832405209
0.23875000000000002,0.997502386209716,0.829791706751537
0.23925000000000002,0.9977193445007159,0.8310881063872998
0.23975000000000002,0.9979264557045814,0.8323811679606353
0.24025,0.998123717777208,0.8336708772149748
0.24075,0.998311128771699,0.8349572198238551
0.24125,0.998488686838384,0.8362401813904112
0.24175,0.9986563902248357,0.8375197474468659
0.24225,0.9988142372758897,0.8387959034540133
0.24275,0.9989622264336595,0.8400686348007016
0.24325,0.9991003562375518,0.8413379268033079
0.24375,0.999228625324281,0.8426037647052086
0.24425,0.9993470324278836,0.8438661336762471
0.24475,0.9994555763797285,0.8451250188121963
0.24525,0.9995542561085312,0.8463804051342145
0.24575,0.9996430706403624,0.8476322775882991
0.24625,0.9997220190986585,0.848880621044734
0.24675,0.9997911007042304,0.8501254202975317
0.24725,0.9998503147752705,0.8513666600638718
0.24775,0.9998996607273594,0.8526043249835344
0.24825,0.9999391380734728,0.853838399618327
0.24875,0.9999687464239853,0.8550688684515076
0.24925,0.9999884854866741,0.8562957158872025
0.24975,0.9999983550667232,0.857518926249819
0.25025000000000003,0.9999983550666122,0.858738483783452
0.25075000000000003,0.999988485486563,0.8599543726512866
0.25125000000000003,0.9999687464238742,0.861166576934994
0.25175000000000003,0.9999391380733618,0.8623750806341225
0.25225000000000003,0.9998996607272483,0.8635798676654838
0.25275000000000003,0.9998503147751595,0.8647809218625327
0.25325000000000003,0.9997911007041196,0.8659782269747412
0.25375000000000003,0.9997220190985475,0.8671717666669685
0.25425000000000003,0.9996430706402516,0.8683615245188224
0.25475000000000003,0.9995542561084202,0.8695474840240187
0.25525000000000003,0.9994555763796177,0.87072962858973
0.25575000000000003,0.9993470324277726,0.871907941535935
0.25625,0.9992286253241702,0.8730824060947542
0.25675,0.999100356237441,0.874253005409786
0.25725,0.9989622264335485,0.8754197225354329
0.25775,0.9988142372757787,0.8765825404362233
0.25825,0.9986563902247246,0.8777414419861269
0.25875,0.998488686838273,0.8788964099678628
0.25925,0.9983111287715885,0.8800474270722024
0.25975,0.9981237177770974,0.8811944758972645
0.26025,0.9979264557044704,0.8823375389478055
0.26075,0.9977193445006053,0.8834765986345017
0.26125,0.9975023862096052,0.884611637273226
0.26175,0.9972755829727613,0.8857426370843173
0.26225,0.9970389370285301,0.8868695801918428
0.26275,0.9967924507125112,0.8879924486228536
0.26325,0.9965361264574252,0.889111224306633
0.26375,0.9962699667930889,0.8902258890739404
0.26425,0.9959939743463908,0.891336424656243
0.26475,0.9957081518412649,0.8924428126849456
0.26525,0.9954125020986643,0.8935450346906086
0.26575,0.995107028036532,0.8946430721021635
0.26625,0.9947917326697738,0.8957369062461153
0.26675,0.9944666191102282,0.896826518345743
0.26725,0.9941316905666339,0.8979118895202873
0.26775,0.9937869503446012,0.898993000784135
0.26825,0.9934324018465767,0.9000698330459929
0.26875,0.9930680485718107,0.9011423671080546
0.26925,0.9926938941163232,0.9022105836651597
0.26975,0.9923099421728677,0.9032744633039449
0.27025,0.9919161965308942,0.9043339865019863
0.27075,0.991512661076514,0.9053891336269339
0.27125,0.991099339792459,0.9064398849356375
0.27175,0.9906762367580428,0.9074862205732653
0.27225,0.9902433561491224,0.9085281205724121
0.27275,0.989800702238054,0.9095655648522007
0.27325,0.9893482793936533,0.9105985332173733
0.27375,0.9888860920811509,0.9116270053573752
0.27425,0.9884141448621492,0.912650960845428
0.27475,0.9879324423945767,0.9136703791375951
0.27525,0.9874409894326421,0.9146852395718384
0.27575,0.9869397908267877,0.9156955213670648
0.27625,0.9864288515236421,0.916701203622163
0.27675,0.9859081765659691,0.9177022653150317
0.27725,0.9853777710926207,0.9186986853015989
0.27775,0.9848376403384844,0.9196904423148294
0.27825,0.9842877896344333,0.9206775149637264
0.27875,0.9837282244072715,0.9216598817323167
0.27925,0.9831589501796819,0.9226375209786334
0.27975,0.9825799725701714,0.923610410933683
0.28025,0.9819912972930153,0.9245785297004053
0.28075,0.9813929301582006,0.9255418552526204
0.28125,0.9807848770713699,0.9265003654339682
0.28175,0.9801671440337612,0.9274540379568349
0.28225,0.9795397371421505,0.9284028504012696
0.28275,0.97890266258879,0.9293467802138913
0.28325,0.9782559266613491,0.9302858047067812
0.28375,0.97759953574285,0.9312199010563695
0.28425,0.9769334963116059,0.9321490463023053
0.28475,0.9762578149411572,0.9330732173463188
0.28525,0.9755724983002063,0.93399239095107
0.28575,0.9748775531525518,0.9349065437389887
0.28625,0.9741729863570214,0.935815652191098
0.28675,0.9734588048674055,0.93671969264583
0.28725,0.9727350157323866,0.9376186412978276
0.28775,0.9720016260954715,0.9385124741967347
0.28825,0.9712586431949196,0.9394011672459731
0.28875,0.9705060743636726,0.940284696201508
0.28925,0.9697439270292807,0.9411630366706006
0.28975,0.9689722087138305,0.9420361641105472
0.29025,0.9681909270338701,0.9429040538274055
0.29075,0.9674000897003344,0.943766680974709
0.29125,0.9665997045184687,0.9446240205521667
0.29175,0.9657897793877513,0.94547604740435
0.29225,0.9649703223018166,0.9463227362193651
0.29275,0.964141341348375,0.9471640615275142
0.29325,0.9633028447091339,0.947999997699939
0.29375,0.9624548406597166,0.9488305189472535
0.29425,0.9615973375695808,0.9496555993181591
0.29475,0.9607303439019357,0.9504752126980497
0.29525,0.9598538682136588,0.9512893328075979
